prod_code,customer,location,category,time_var,shipments
2441_04,LIDL,sansebastian,juice,2023-07-10T00:00:00.000+0000,203122
2441_04,LIDL,sansebastian,juice,2022-01-03T00:00:00.000+0000,1010893
2441_04,LIDL,sansebastian,juice,2023-04-10T00:00:00.000+0000,261871
2441_04,LIDL,sansebastian,juice,2023-06-19T00:00:00.000+0000,311661
2441_04,LIDL,sansebastian,juice,2023-04-17T00:00:00.000+0000,225848
2441_04,LIDL,sansebastian,juice,2021-02-22T00:00:00.000+0000,739498
2441_04,LIDL,sansebastian,juice,2023-09-25T00:00:00.000+0000,324203
2441_04,LIDL,sansebastian,juice,2022-05-23T00:00:00.000+0000,165968
2441_04,LIDL,sansebastian,juice,2021-09-13T00:00:00.000+0000,69311
2441_04,LIDL,sansebastian,juice,2021-07-12T00:00:00.000+0000,28291
2441_04,LIDL,sansebastian,juice,2023-07-24T00:00:00.000+0000,551936
2441_04,LIDL,sansebastian,juice,2021-11-01T00:00:00.000+0000,620115
2441_04,LIDL,sansebastian,juice,2020-10-19T00:00:00.000+0000,668208
2441_04,LIDL,sansebastian,juice,2021-05-10T00:00:00.000+0000,1246830
2441_04,LIDL,sansebastian,juice,2021-05-31T00:00:00.000+0000,1121978
2441_04,LIDL,sansebastian,juice,2020-11-30T00:00:00.000+0000,618606
2441_04,LIDL,sansebastian,juice,2020-12-28T00:00:00.000+0000,718941
2441_04,LIDL,sansebastian,juice,2020-11-09T00:00:00.000+0000,283748
2441_04,LIDL,sansebastian,juice,2021-06-14T00:00:00.000+0000,1192419
2441_04,LIDL,sansebastian,juice,2021-05-24T00:00:00.000+0000,840588
2441_04,LIDL,sansebastian,juice,2022-08-08T00:00:00.000+0000,263663
2441_04,LIDL,sansebastian,juice,2021-02-15T00:00:00.000+0000,462823
2441_04,LIDL,sansebastian,juice,2022-06-27T00:00:00.000+0000,824934
2441_04,LIDL,sansebastian,juice,2021-01-04T00:00:00.000+0000,488190
2441_04,LIDL,sansebastian,juice,2022-09-19T00:00:00.000+0000,254515
2441_04,LIDL,sansebastian,juice,2023-07-31T00:00:00.000+0000,756755
2441_04,LIDL,sansebastian,juice,2022-06-20T00:00:00.000+0000,432742
2441_04,LIDL,sansebastian,juice,2022-01-31T00:00:00.000+0000,113538
2441_04,LIDL,sansebastian,juice,2022-07-11T00:00:00.000+0000,206894
2441_04,LIDL,sansebastian,juice,2021-10-04T00:00:00.000+0000,317225
2441_04,LIDL,sansebastian,juice,2021-11-15T00:00:00.000+0000,221605
2441_04,LIDL,sansebastian,juice,2022-02-14T00:00:00.000+0000,2735
2441_04,LIDL,sansebastian,juice,2022-03-14T00:00:00.000+0000,34326
2441_04,LIDL,sansebastian,juice,2022-03-21T00:00:00.000+0000,64879
2441_04,LIDL,sansebastian,juice,2023-08-14T00:00:00.000+0000,315527
2441_04,LIDL,sansebastian,juice,2022-09-05T00:00:00.000+0000,247632
2441_04,LIDL,sansebastian,juice,2021-12-06T00:00:00.000+0000,114858
2441_04,LIDL,sansebastian,juice,2021-10-18T00:00:00.000+0000,425764
2441_04,LIDL,sansebastian,juice,2020-11-23T00:00:00.000+0000,148334
2441_04,LIDL,sansebastian,juice,2023-02-13T00:00:00.000+0000,75441
2441_04,LIDL,sansebastian,juice,2022-04-18T00:00:00.000+0000,268000
2441_04,LIDL,sansebastian,juice,2022-07-04T00:00:00.000+0000,115518
2441_04,LIDL,sansebastian,juice,2023-01-02T00:00:00.000+0000,93546
2441_04,LIDL,sansebastian,juice,2020-11-16T00:00:00.000+0000,536188
2441_04,LIDL,sansebastian,juice,2022-01-10T00:00:00.000+0000,935642
2441_04,LIDL,sansebastian,juice,2022-05-16T00:00:00.000+0000,101184
2441_04,LIDL,sansebastian,juice,2022-05-02T00:00:00.000+0000,575889
2441_04,LIDL,sansebastian,juice,2022-03-28T00:00:00.000+0000,223491
2441_04,LIDL,sansebastian,juice,2023-07-03T00:00:00.000+0000,525438
2441_04,LIDL,sansebastian,juice,2022-11-21T00:00:00.000+0000,95998
2441_04,LIDL,sansebastian,juice,2022-12-05T00:00:00.000+0000,80816
2441_04,LIDL,sansebastian,juice,2023-05-01T00:00:00.000+0000,14617
2441_04,LIDL,sansebastian,juice,2021-10-25T00:00:00.000+0000,209535
2441_04,LIDL,sansebastian,juice,2022-08-22T00:00:00.000+0000,146731
2441_04,LIDL,sansebastian,juice,2023-08-21T00:00:00.000+0000,280919
2441_04,LIDL,sansebastian,juice,2021-04-19T00:00:00.000+0000,704608
2441_04,LIDL,sansebastian,juice,2021-06-07T00:00:00.000+0000,358151
2441_04,LIDL,sansebastian,juice,2021-03-15T00:00:00.000+0000,462540
2441_04,LIDL,sansebastian,juice,2022-11-14T00:00:00.000+0000,211232
2441_04,LIDL,sansebastian,juice,2021-06-21T00:00:00.000+0000,1547552
2441_04,LIDL,sansebastian,juice,2021-08-16T00:00:00.000+0000,313076
2441_04,LIDL,sansebastian,juice,2023-03-13T00:00:00.000+0000,110520
2441_04,LIDL,sansebastian,juice,2022-06-06T00:00:00.000+0000,244708
2441_04,LIDL,sansebastian,juice,2023-09-11T00:00:00.000+0000,309304
2441_04,LIDL,sansebastian,juice,2022-08-15T00:00:00.000+0000,101184
2441_04,LIDL,sansebastian,juice,2023-04-03T00:00:00.000+0000,401246
2441_04,LIDL,sansebastian,juice,2021-01-25T00:00:00.000+0000,60730
2441_04,LIDL,sansebastian,juice,2023-02-06T00:00:00.000+0000,99958
2441_04,LIDL,sansebastian,juice,2023-09-04T00:00:00.000+0000,118913
2441_04,LIDL,sansebastian,juice,2022-10-31T00:00:00.000+0000,171626
2441_04,LIDL,sansebastian,juice,2021-03-29T00:00:00.000+0000,331181
2441_04,LIDL,sansebastian,juice,2021-11-08T00:00:00.000+0000,471499
2441_04,LIDL,sansebastian,juice,2022-07-18T00:00:00.000+0000,244143
2441_04,LIDL,sansebastian,juice,2022-01-17T00:00:00.000+0000,266869
2441_04,LIDL,sansebastian,juice,2022-12-19T00:00:00.000+0000,94678
2441_04,LIDL,sansebastian,juice,2022-04-11T00:00:00.000+0000,155312
2441_04,LIDL,sansebastian,juice,2021-08-30T00:00:00.000+0000,53186
2441_04,LIDL,sansebastian,juice,2023-05-22T00:00:00.000+0000,125136
2441_04,LIDL,sansebastian,juice,2021-05-03T00:00:00.000+0000,831723
2441_04,LIDL,sansebastian,juice,2021-07-26T00:00:00.000+0000,125419
2441_04,LIDL,sansebastian,juice,2022-04-25T00:00:00.000+0000,545147
2441_04,LIDL,sansebastian,juice,2023-03-27T00:00:00.000+0000,256024
2441_04,LIDL,sansebastian,juice,2021-08-02T00:00:00.000+0000,132869
2441_04,LIDL,sansebastian,juice,2023-01-09T00:00:00.000+0000,191712
2441_04,LIDL,sansebastian,juice,2023-08-28T00:00:00.000+0000,139941
2441_04,LIDL,sansebastian,juice,2021-04-26T00:00:00.000+0000,350795
2441_04,LIDL,sansebastian,juice,2021-04-05T00:00:00.000+0000,703947
2441_04,LIDL,sansebastian,juice,2022-02-21T00:00:00.000+0000,126645
2441_04,LIDL,sansebastian,juice,2023-01-16T00:00:00.000+0000,735538
6860_07,Mercadona,Vitoria,beverage,2023-02-13T00:00:00.000+0000,233392
6860_07,Mercadona,Vitoria,beverage,2023-08-07T00:00:00.000+0000,374842
6860_07,Mercadona,Vitoria,beverage,2020-11-09T00:00:00.000+0000,427885
6860_07,Mercadona,Vitoria,beverage,2023-06-26T00:00:00.000+0000,477393
6860_07,Mercadona,Vitoria,beverage,2021-08-02T00:00:00.000+0000,438494
6860_07,Mercadona,Vitoria,beverage,2020-12-07T00:00:00.000+0000,208639
6860_07,Mercadona,Vitoria,beverage,2020-12-21T00:00:00.000+0000,279363
6860_07,Mercadona,Vitoria,beverage,2022-11-28T00:00:00.000+0000,378378
6860_07,Mercadona,Vitoria,beverage,2021-04-19T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2022-03-28T00:00:00.000+0000,378378
6860_07,Mercadona,Vitoria,beverage,2021-11-01T00:00:00.000+0000,346552
6860_07,Mercadona,Vitoria,beverage,2022-11-14T00:00:00.000+0000,190958
6860_07,Mercadona,Vitoria,beverage,2023-01-09T00:00:00.000+0000,258146
6860_07,Mercadona,Vitoria,beverage,2022-09-12T00:00:00.000+0000,289972
6860_07,Mercadona,Vitoria,beverage,2022-08-29T00:00:00.000+0000,364233
6860_07,Mercadona,Vitoria,beverage,2022-04-11T00:00:00.000+0000,190958
6860_07,Mercadona,Vitoria,beverage,2022-05-30T00:00:00.000+0000,289972
6860_07,Mercadona,Vitoria,beverage,2021-01-04T00:00:00.000+0000,328871
6860_07,Mercadona,Vitoria,beverage,2021-09-06T00:00:00.000+0000,297045
6860_07,Mercadona,Vitoria,beverage,2022-11-07T00:00:00.000+0000,392523
6860_07,Mercadona,Vitoria,beverage,2021-01-11T00:00:00.000+0000,463248
6860_07,Mercadona,Vitoria,beverage,2021-09-20T00:00:00.000+0000,293508
6860_07,Mercadona,Vitoria,beverage,2022-05-09T00:00:00.000+0000,297045
6860_07,Mercadona,Vitoria,beverage,2023-03-06T00:00:00.000+0000,236929
6860_07,Mercadona,Vitoria,beverage,2021-03-22T00:00:00.000+0000,399595
6860_07,Mercadona,Vitoria,beverage,2021-02-08T00:00:00.000+0000,328871
6860_07,Mercadona,Vitoria,beverage,2022-08-22T00:00:00.000+0000,318262
6860_07,Mercadona,Vitoria,beverage,2021-06-07T00:00:00.000+0000,311190
6860_07,Mercadona,Vitoria,beverage,2022-04-04T00:00:00.000+0000,272291
6860_07,Mercadona,Vitoria,beverage,2023-05-01T00:00:00.000+0000,229463
6860_07,Mercadona,Vitoria,beverage,2022-12-05T00:00:00.000+0000,144986
6860_07,Mercadona,Vitoria,beverage,2023-05-29T00:00:00.000+0000,251074
6860_07,Mercadona,Vitoria,beverage,2022-04-18T00:00:00.000+0000,247537
6860_07,Mercadona,Vitoria,beverage,2023-08-21T00:00:00.000+0000,403132
6860_07,Mercadona,Vitoria,beverage,2022-11-21T00:00:00.000+0000,183885
6860_07,Mercadona,Vitoria,beverage,2022-12-12T00:00:00.000+0000,275827
6860_07,Mercadona,Vitoria,beverage,2022-12-26T00:00:00.000+0000,279363
6860_07,Mercadona,Vitoria,beverage,2023-06-05T00:00:00.000+0000,258146
6860_07,Mercadona,Vitoria,beverage,2022-10-03T00:00:00.000+0000,279363
6860_07,Mercadona,Vitoria,beverage,2021-02-22T00:00:00.000+0000,392523
6860_07,Mercadona,Vitoria,beverage,2021-07-05T00:00:00.000+0000,477393
6860_07,Mercadona,Vitoria,beverage,2021-08-16T00:00:00.000+0000,304117
6860_07,Mercadona,Vitoria,beverage,2022-01-17T00:00:00.000+0000,346552
6860_07,Mercadona,Vitoria,beverage,2023-06-19T00:00:00.000+0000,374842
6860_07,Mercadona,Vitoria,beverage,2022-07-18T00:00:00.000+0000,381914
6860_07,Mercadona,Vitoria,beverage,2022-12-19T00:00:00.000+0000,289972
6860_07,Mercadona,Vitoria,beverage,2023-03-13T00:00:00.000+0000,258146
6860_07,Mercadona,Vitoria,beverage,2020-11-16T00:00:00.000+0000,300581
6860_07,Mercadona,Vitoria,beverage,2021-01-25T00:00:00.000+0000,413740
6860_07,Mercadona,Vitoria,beverage,2022-10-24T00:00:00.000+0000,385450
6860_07,Mercadona,Vitoria,beverage,2022-09-19T00:00:00.000+0000,229856
6860_07,Mercadona,Vitoria,beverage,2023-10-09T00:00:00.000+0000,261682
6860_07,Mercadona,Vitoria,beverage,2022-01-03T00:00:00.000+0000,353624
6860_07,Mercadona,Vitoria,beverage,2021-03-29T00:00:00.000+0000,339479
6860_07,Mercadona,Vitoria,beverage,2023-07-10T00:00:00.000+0000,396059
6860_07,Mercadona,Vitoria,beverage,2021-08-30T00:00:00.000+0000,371306
6860_07,Mercadona,Vitoria,beverage,2023-08-14T00:00:00.000+0000,293410
6860_07,Mercadona,Vitoria,beverage,2023-04-24T00:00:00.000+0000,307653
6860_07,Mercadona,Vitoria,beverage,2022-04-25T00:00:00.000+0000,378378
6860_07,Mercadona,Vitoria,beverage,2023-01-30T00:00:00.000+0000,229856
6860_07,Mercadona,Vitoria,beverage,2020-10-19T00:00:00.000+0000,420813
6860_07,Mercadona,Vitoria,beverage,2022-03-21T00:00:00.000+0000,201566
6860_07,Mercadona,Vitoria,beverage,2021-03-01T00:00:00.000+0000,346552
6860_07,Mercadona,Vitoria,beverage,2023-10-02T00:00:00.000+0000,244001
6860_07,Mercadona,Vitoria,beverage,2022-02-14T00:00:00.000+0000,279363
6860_07,Mercadona,Vitoria,beverage,2021-11-08T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2022-08-15T00:00:00.000+0000,282900
6860_07,Mercadona,Vitoria,beverage,2021-02-15T00:00:00.000+0000,346552
6860_07,Mercadona,Vitoria,beverage,2021-05-24T00:00:00.000+0000,328772
6860_07,Mercadona,Vitoria,beverage,2022-06-13T00:00:00.000+0000,343016
6860_07,Mercadona,Vitoria,beverage,2022-09-05T00:00:00.000+0000,289972
6860_07,Mercadona,Vitoria,beverage,2021-09-13T00:00:00.000+0000,297045
6860_07,Mercadona,Vitoria,beverage,2022-02-28T00:00:00.000+0000,350088
6860_07,Mercadona,Vitoria,beverage,2022-06-20T00:00:00.000+0000,367769
6860_07,Mercadona,Vitoria,beverage,2023-02-27T00:00:00.000+0000,300581
6860_07,Mercadona,Vitoria,beverage,2023-08-28T00:00:00.000+0000,339479
6860_07,Mercadona,Vitoria,beverage,2021-12-13T00:00:00.000+0000,396059
6860_07,Mercadona,Vitoria,beverage,2021-01-18T00:00:00.000+0000,357161
6860_07,Mercadona,Vitoria,beverage,2021-05-03T00:00:00.000+0000,311190
6860_07,Mercadona,Vitoria,beverage,2021-11-22T00:00:00.000+0000,325334
6860_07,Mercadona,Vitoria,beverage,2023-07-24T00:00:00.000+0000,343031
6860_07,Mercadona,Vitoria,beverage,2020-10-26T00:00:00.000+0000,396059
6860_07,Mercadona,Vitoria,beverage,2022-07-11T00:00:00.000+0000,364233
6860_07,Mercadona,Vitoria,beverage,2023-05-15T00:00:00.000+0000,233392
6860_07,Mercadona,Vitoria,beverage,2022-10-10T00:00:00.000+0000,229856
6860_07,Mercadona,Vitoria,beverage,2022-06-06T00:00:00.000+0000,364233
6860_07,Mercadona,Vitoria,beverage,2023-02-20T00:00:00.000+0000,297045
6860_07,Mercadona,Vitoria,beverage,2021-06-28T00:00:00.000+0000,388987
6860_07,Mercadona,Vitoria,beverage,2023-01-23T00:00:00.000+0000,282900
6860_07,Mercadona,Vitoria,beverage,2021-08-09T00:00:00.000+0000,484465
6860_07,Mercadona,Vitoria,beverage,2020-12-28T00:00:00.000+0000,335943
6860_07,Mercadona,Vitoria,beverage,2022-05-23T00:00:00.000+0000,328871
6860_07,Mercadona,Vitoria,beverage,2022-08-08T00:00:00.000+0000,374842
6860_07,Mercadona,Vitoria,beverage,2023-07-17T00:00:00.000+0000,325334
6860_07,Mercadona,Vitoria,beverage,2023-09-25T00:00:00.000+0000,222784
6860_07,Mercadona,Vitoria,beverage,2020-11-30T00:00:00.000+0000,438494
6860_07,Mercadona,Vitoria,beverage,2020-12-14T00:00:00.000+0000,456175
6860_07,Mercadona,Vitoria,beverage,2021-04-05T00:00:00.000+0000,399595
6860_07,Mercadona,Vitoria,beverage,2021-03-08T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2023-07-31T00:00:00.000+0000,371306
6860_07,Mercadona,Vitoria,beverage,2021-06-21T00:00:00.000+0000,374842
6860_07,Mercadona,Vitoria,beverage,2023-03-27T00:00:00.000+0000,357161
6860_07,Mercadona,Vitoria,beverage,2022-05-02T00:00:00.000+0000,236929
6860_07,Mercadona,Vitoria,beverage,2021-04-26T00:00:00.000+0000,307653
6860_07,Mercadona,Vitoria,beverage,2021-05-31T00:00:00.000+0000,343016
6860_07,Mercadona,Vitoria,beverage,2021-10-18T00:00:00.000+0000,396059
6860_07,Mercadona,Vitoria,beverage,2023-04-10T00:00:00.000+0000,314726
6860_07,Mercadona,Vitoria,beverage,2022-06-27T00:00:00.000+0000,360697
6860_07,Mercadona,Vitoria,beverage,2023-04-17T00:00:00.000+0000,244001
6860_07,Mercadona,Vitoria,beverage,2021-02-01T00:00:00.000+0000,307653
6860_07,Mercadona,Vitoria,beverage,2021-11-29T00:00:00.000+0000,445567
6860_07,Mercadona,Vitoria,beverage,2022-01-24T00:00:00.000+0000,350088
6860_07,Mercadona,Vitoria,beverage,2021-12-20T00:00:00.000+0000,289972
6860_07,Mercadona,Vitoria,beverage,2022-10-17T00:00:00.000+0000,304019
6860_07,Mercadona,Vitoria,beverage,2021-10-04T00:00:00.000+0000,388987
6860_07,Mercadona,Vitoria,beverage,2022-03-14T00:00:00.000+0000,212175
6860_07,Mercadona,Vitoria,beverage,2022-07-25T00:00:00.000+0000,364233
6860_07,Mercadona,Vitoria,beverage,2023-05-22T00:00:00.000+0000,321798
6860_07,Mercadona,Vitoria,beverage,2021-07-26T00:00:00.000+0000,452639
6860_07,Mercadona,Vitoria,beverage,2023-06-12T00:00:00.000+0000,251074
6860_07,Mercadona,Vitoria,beverage,2022-02-07T00:00:00.000+0000,350088
6860_07,Mercadona,Vitoria,beverage,2023-03-20T00:00:00.000+0000,226320
6860_07,Mercadona,Vitoria,beverage,2021-07-19T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2020-11-23T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2023-01-16T00:00:00.000+0000,215711
6860_07,Mercadona,Vitoria,beverage,2023-04-03T00:00:00.000+0000,183885
6860_07,Mercadona,Vitoria,beverage,2023-09-04T00:00:00.000+0000,233491
6860_07,Mercadona,Vitoria,beverage,2021-09-27T00:00:00.000+0000,360697
6860_07,Mercadona,Vitoria,beverage,2023-02-06T00:00:00.000+0000,275827
6860_07,Mercadona,Vitoria,beverage,2022-03-07T00:00:00.000+0000,357161
6860_07,Mercadona,Vitoria,beverage,2023-05-08T00:00:00.000+0000,279363
6860_07,Mercadona,Vitoria,beverage,2023-09-11T00:00:00.000+0000,233392
6860_07,Mercadona,Vitoria,beverage,2021-04-12T00:00:00.000+0000,360697
6860_07,Mercadona,Vitoria,beverage,2022-01-10T00:00:00.000+0000,385450
6860_07,Mercadona,Vitoria,beverage,2021-05-17T00:00:00.000+0000,325334
6860_07,Mercadona,Vitoria,beverage,2021-07-12T00:00:00.000+0000,417277
6860_07,Mercadona,Vitoria,beverage,2021-10-11T00:00:00.000+0000,180349
6860_07,Mercadona,Vitoria,beverage,2023-09-18T00:00:00.000+0000,275827
6860_07,Mercadona,Vitoria,beverage,2021-03-15T00:00:00.000+0000,339479
6860_07,Mercadona,Vitoria,beverage,2022-07-04T00:00:00.000+0000,350088
6860_07,Mercadona,Vitoria,beverage,2022-09-26T00:00:00.000+0000,318262
6860_07,Mercadona,Vitoria,beverage,2022-10-31T00:00:00.000+0000,254610
6860_07,Mercadona,Vitoria,beverage,2021-08-23T00:00:00.000+0000,413740
6860_07,Mercadona,Vitoria,beverage,2021-12-06T00:00:00.000+0000,240465
6860_07,Mercadona,Vitoria,beverage,2021-10-25T00:00:00.000+0000,431422
6860_07,Mercadona,Vitoria,beverage,2021-05-10T00:00:00.000+0000,300581
6860_07,Mercadona,Vitoria,beverage,2022-08-01T00:00:00.000+0000,456175
6860_07,Mercadona,Vitoria,beverage,2021-11-15T00:00:00.000+0000,275827
6860_07,Mercadona,Vitoria,beverage,2022-01-31T00:00:00.000+0000,332407
6860_07,Mercadona,Vitoria,beverage,2023-01-02T00:00:00.000+0000,247537
6860_07,Mercadona,Vitoria,beverage,2021-06-14T00:00:00.000+0000,406668
6860_07,Mercadona,Vitoria,beverage,2021-12-27T00:00:00.000+0000,367769
6860_07,Mercadona,Vitoria,beverage,2020-11-02T00:00:00.000+0000,229856
6860_07,Mercadona,Vitoria,beverage,2023-07-03T00:00:00.000+0000,247537
6860_07,Mercadona,Vitoria,beverage,2022-02-21T00:00:00.000+0000,282900
6860_07,Mercadona,Vitoria,beverage,2022-05-16T00:00:00.000+0000,289972
6258_07,ALDI,bilbao,beverage,2023-02-13T00:00:00.000+0000,144719
6258_07,ALDI,bilbao,beverage,2021-02-08T00:00:00.000+0000,429206
6258_07,ALDI,bilbao,beverage,2022-10-17T00:00:00.000+0000,260582
6258_07,ALDI,bilbao,beverage,2023-06-19T00:00:00.000+0000,185245
6258_07,ALDI,bilbao,beverage,2020-12-28T00:00:00.000+0000,294530
6258_07,ALDI,bilbao,beverage,2021-03-22T00:00:00.000+0000,476340
6258_07,ALDI,bilbao,beverage,2022-01-10T00:00:00.000+0000,491239
6258_07,ALDI,bilbao,beverage,2022-04-11T00:00:00.000+0000,199586
6258_07,ALDI,bilbao,beverage,2021-07-05T00:00:00.000+0000,523709
6258_07,ALDI,bilbao,beverage,2022-12-26T00:00:00.000+0000,107432
6258_07,ALDI,bilbao,beverage,2021-09-13T00:00:00.000+0000,463955
6258_07,ALDI,bilbao,beverage,2021-10-04T00:00:00.000+0000,465228
6258_07,ALDI,bilbao,beverage,2022-08-22T00:00:00.000+0000,381396
6258_07,ALDI,bilbao,beverage,2021-12-13T00:00:00.000+0000,598505
6258_07,ALDI,bilbao,beverage,2021-11-01T00:00:00.000+0000,384130
6258_07,ALDI,bilbao,beverage,2021-11-08T00:00:00.000+0000,436184
6258_07,ALDI,bilbao,beverage,2023-04-10T00:00:00.000+0000,241384
6258_07,ALDI,bilbao,beverage,2022-01-31T00:00:00.000+0000,381600
6258_07,ALDI,bilbao,beverage,2020-11-23T00:00:00.000+0000,370583
6258_07,ALDI,bilbao,beverage,2021-08-16T00:00:00.000+0000,436985
6258_07,ALDI,bilbao,beverage,2022-03-21T00:00:00.000+0000,453818
6258_07,ALDI,bilbao,beverage,2021-03-08T00:00:00.000+0000,428734
6258_07,ALDI,bilbao,beverage,2020-11-02T00:00:00.000+0000,305987
6258_07,ALDI,bilbao,beverage,2022-04-25T00:00:00.000+0000,594513
6258_07,ALDI,bilbao,beverage,2023-05-29T00:00:00.000+0000,204875
6258_07,ALDI,bilbao,beverage,2020-12-21T00:00:00.000+0000,309414
6258_07,ALDI,bilbao,beverage,2022-03-07T00:00:00.000+0000,395541
6258_07,ALDI,bilbao,beverage,2021-11-22T00:00:00.000+0000,587535
6258_07,ALDI,bilbao,beverage,2023-01-23T00:00:00.000+0000,143548
6258_07,ALDI,bilbao,beverage,2021-07-19T00:00:00.000+0000,611895
6258_07,ALDI,bilbao,beverage,2021-04-12T00:00:00.000+0000,448710
6258_07,ALDI,bilbao,beverage,2022-09-05T00:00:00.000+0000,286353
6258_07,ALDI,bilbao,beverage,2021-06-14T00:00:00.000+0000,524338
6258_07,ALDI,bilbao,beverage,2022-09-19T00:00:00.000+0000,334965
6258_07,ALDI,bilbao,beverage,2021-07-26T00:00:00.000+0000,449244
6258_07,ALDI,bilbao,beverage,2022-12-05T00:00:00.000+0000,106811
6258_07,ALDI,bilbao,beverage,2020-12-07T00:00:00.000+0000,303976
6258_07,ALDI,bilbao,beverage,2021-02-22T00:00:00.000+0000,408208
6258_07,ALDI,bilbao,beverage,2023-01-02T00:00:00.000+0000,211601
6258_07,ALDI,bilbao,beverage,2021-06-07T00:00:00.000+0000,510397
6258_07,ALDI,bilbao,beverage,2022-12-19T00:00:00.000+0000,111644
6258_07,ALDI,bilbao,beverage,2023-07-17T00:00:00.000+0000,218689
6258_07,ALDI,bilbao,beverage,2023-08-14T00:00:00.000+0000,286907
6258_07,ALDI,bilbao,beverage,2022-02-21T00:00:00.000+0000,520629
6258_07,ALDI,bilbao,beverage,2022-05-09T00:00:00.000+0000,495970
6258_07,ALDI,bilbao,beverage,2021-05-17T00:00:00.000+0000,341318
6258_07,ALDI,bilbao,beverage,2022-03-28T00:00:00.000+0000,773886
6258_07,ALDI,bilbao,beverage,2022-07-18T00:00:00.000+0000,673948
6258_07,ALDI,bilbao,beverage,2021-07-12T00:00:00.000+0000,651297
6258_07,ALDI,bilbao,beverage,2020-10-26T00:00:00.000+0000,404593
6258_07,ALDI,bilbao,beverage,2022-01-24T00:00:00.000+0000,493958
6258_07,ALDI,bilbao,beverage,2023-07-03T00:00:00.000+0000,237031
6258_07,ALDI,bilbao,beverage,2023-01-30T00:00:00.000+0000,184946
6258_07,ALDI,bilbao,beverage,2023-08-21T00:00:00.000+0000,191570
6258_07,ALDI,bilbao,beverage,2022-12-12T00:00:00.000+0000,165355
6258_07,ALDI,bilbao,beverage,2020-12-14T00:00:00.000+0000,342717
6258_07,ALDI,bilbao,beverage,2023-04-03T00:00:00.000+0000,125498
6258_07,ALDI,bilbao,beverage,2021-03-15T00:00:00.000+0000,410424
6258_07,ALDI,bilbao,beverage,2022-11-07T00:00:00.000+0000,304919
6258_07,ALDI,bilbao,beverage,2023-05-01T00:00:00.000+0000,169151
6258_07,ALDI,bilbao,beverage,2023-05-08T00:00:00.000+0000,248771
6258_07,ALDI,bilbao,beverage,2023-09-11T00:00:00.000+0000,125977
6258_07,ALDI,bilbao,beverage,2022-07-25T00:00:00.000+0000,490748
6258_07,ALDI,bilbao,beverage,2021-06-21T00:00:00.000+0000,467601
6258_07,ALDI,bilbao,beverage,2021-04-26T00:00:00.000+0000,439421
6258_07,ALDI,bilbao,beverage,2021-12-06T00:00:00.000+0000,256763
6258_07,ALDI,bilbao,beverage,2023-07-10T00:00:00.000+0000,222587
6258_07,ALDI,bilbao,beverage,2022-01-03T00:00:00.000+0000,290224
6258_07,ALDI,bilbao,beverage,2022-07-04T00:00:00.000+0000,622850
6258_07,ALDI,bilbao,beverage,2023-01-16T00:00:00.000+0000,193551
6258_07,ALDI,bilbao,beverage,2021-05-31T00:00:00.000+0000,324077
6258_07,ALDI,bilbao,beverage,2022-01-17T00:00:00.000+0000,328273
6258_07,ALDI,bilbao,beverage,2022-06-27T00:00:00.000+0000,620288
6258_07,ALDI,bilbao,beverage,2021-09-20T00:00:00.000+0000,366025
6258_07,ALDI,bilbao,beverage,2022-04-04T00:00:00.000+0000,676192
6258_07,ALDI,bilbao,beverage,2022-06-20T00:00:00.000+0000,478320
6258_07,ALDI,bilbao,beverage,2023-09-18T00:00:00.000+0000,243184
6258_07,ALDI,bilbao,beverage,2021-05-10T00:00:00.000+0000,368759
6258_07,ALDI,bilbao,beverage,2021-10-25T00:00:00.000+0000,518774
6258_07,ALDI,bilbao,beverage,2022-02-14T00:00:00.000+0000,413395
6258_07,ALDI,bilbao,beverage,2020-11-09T00:00:00.000+0000,206093
6258_07,ALDI,bilbao,beverage,2021-06-28T00:00:00.000+0000,254515
6258_07,ALDI,bilbao,beverage,2021-01-04T00:00:00.000+0000,282601
6258_07,ALDI,bilbao,beverage,2021-01-25T00:00:00.000+0000,179642
6258_07,ALDI,bilbao,beverage,2023-07-24T00:00:00.000+0000,181449
6258_07,ALDI,bilbao,beverage,2022-05-02T00:00:00.000+0000,547882
6258_07,ALDI,bilbao,beverage,2022-09-12T00:00:00.000+0000,408625
6258_07,ALDI,bilbao,beverage,2021-09-06T00:00:00.000+0000,438290
6258_07,ALDI,bilbao,beverage,2023-08-28T00:00:00.000+0000,149701
6258_07,ALDI,bilbao,beverage,2021-02-01T00:00:00.000+0000,258083
6258_07,ALDI,bilbao,beverage,2021-11-15T00:00:00.000+0000,496897
6258_07,ALDI,bilbao,beverage,2023-02-20T00:00:00.000+0000,108005
6258_07,ALDI,bilbao,beverage,2021-10-11T00:00:00.000+0000,335283
6258_07,ALDI,bilbao,beverage,2022-06-06T00:00:00.000+0000,481589
6258_07,ALDI,bilbao,beverage,2021-04-19T00:00:00.000+0000,439861
6258_07,ALDI,bilbao,beverage,2021-10-18T00:00:00.000+0000,461299
